date,bet_type,home,away,team_abbrev,americanOdds,decimalOdds,stakePCT,wagerPCT,PLUS_MINUS,Total,spread,WIN-LOSS-PUSH
2023-11-25,SPREAD,CLE,LAL,CLE,-105.0,1.95,21.06,19.95,-6.0,236.0,-4.5,0.0
2023-11-25,SPREAD,UTA,NOP,NOP,-105.0,1.95,74.7,71.1,-5.0,205.0,-3.5,0.0
2023-11-25,SPREAD,UTA,NOP,UTA,-115.0,1.87,25.3,28.9,5.0,205.0,3.5,1.0
2023-11-25,SPREAD,LAC,DAL,DAL,-110.0,1.91,56.41,62.76,-19.0,195.0,1.5,0.0
2023-11-25,SPREAD,LAC,DAL,LAC,-110.0,1.91,43.59,37.24,19.0,195.0,-1.5,1.0
2023-11-26,SPREAD,MIL,POR,POR,-110.0,1.91,26.31,30.41,-6.0,210.0,12.5,1.0
2023-11-26,SPREAD,MIL,POR,MIL,-110.0,1.91,73.69,69.59,6.0,210.0,-12.5,0.0
2023-11-26,SPREAD,BOS,ATL,ATL,-110.0,1.91,59.24,60.9,-10.0,216.0,7.5,0.0
2023-11-26,SPREAD,BOS,ATL,BOS,-110.0,1.91,40.76,39.1,10.0,216.0,-7.5,1.0
2023-11-26,SPREAD,NYK,PHX,PHX,-115.0,1.87,81.11,91.08,3.0,229.0,6.5,1.0
2023-11-26,SPREAD,NYK,PHX,NYK,-105.0,1.95,18.89,8.92,-3.0,229.0,-6.5,0.0
2023-11-26,SPREAD,ORL,CHA,CHA,-115.0,1.87,20.66,27.24,-13.0,247.0,6.5,0.0
2023-11-26,SPREAD,ORL,CHA,ORL,-105.0,1.95,79.34,72.76,13.0,247.0,-6.5,1.0
2023-11-26,SPREAD,MEM,MIN,MIN,-110.0,1.91,70.66,75.04,22.0,216.0,-6.5,1.0
2023-11-26,SPREAD,MEM,MIN,MEM,-110.0,1.91,29.34,24.96,-22.0,216.0,6.5,0.0
2023-11-26,SPREAD,CLE,TOR,TOR,-115.0,1.87,55.69,55.97,-3.0,207.0,3.5,1.0
2023-11-26,SPREAD,CLE,TOR,CLE,-105.0,1.95,44.31,44.03,3.0,207.0,-3.5,0.0
2023-11-26,SPREAD,BKN,CHI,CHI,-105.0,1.95,43.37,43.49,-9.0,227.0,2.5,0.0
2023-11-26,SPREAD,BKN,CHI,BKN,-115.0,1.87,56.63,56.51,9.0,227.0,-2.5,1.0
2023-11-26,SPREAD,DEN,SAS,SAS,-110.0,1.91,86.11,84.67,-12.0,252.0,10.5,0.0
2023-11-26,SPREAD,DEN,SAS,DEN,-110.0,1.91,13.89,15.33,12.0,252.0,-10.5,1.0
2023-11-27,SPREAD,DET,WAS,WAS,-115.0,1.87,75.97,74.81,19.0,233.0,2.5,1.0
2023-11-27,SPREAD,DET,WAS,DET,-105.0,1.95,24.03,25.19,-19.0,233.0,-2.5,0.0
2023-11-27,SPREAD,IND,POR,POR,-105.0,1.95,42.98,48.13,4.0,224.0,11.5,1.0
2023-11-27,SPREAD,IND,POR,IND,-115.0,1.87,57.02,51.87,-4.0,224.0,-11.5,0.0
2023-11-27,SPREAD,PHI,LAL,LAL,-105.0,1.95,60.48,66.53,-44.0,232.0,5.5,0.0
2023-11-27,SPREAD,PHI,LAL,PHI,-115.0,1.87,39.52,33.47,44.0,232.0,-5.5,1.0
2023-11-27,SPREAD,UTA,NOP,NOP,-105.0,1.95,55.64,45.44,-2.0,226.0,-6.5,0.0
2023-11-27,SPREAD,UTA,NOP,UTA,-115.0,1.87,44.36,54.56,2.0,226.0,6.5,1.0
2023-11-27,SPREAD,LAC,DEN,DEN,-110.0,1.91,36.89,72.37,9.0,217.0,11.5,1.0
2023-11-27,SPREAD,LAC,DEN,LAC,-110.0,1.91,63.11,27.63,-9.0,217.0,-11.5,0.0
2023-11-28,SPREAD,BOS,CHI,CHI,-110.0,1.91,62.55,59.72,-27.0,221.0,12.5,0.0
2023-11-28,SPREAD,BOS,CHI,BOS,-110.0,1.91,37.45,40.28,27.0,221.0,-12.5,1.0
2023-11-28,SPREAD,CLE,ATL,ATL,-110.0,1.91,74.47,76.16,-23.0,233.0,4.5,0.0
2023-11-28,SPREAD,CLE,ATL,CLE,-110.0,1.91,25.53,23.84,23.0,233.0,-4.5,1.0
2023-11-28,SPREAD,MIA,MIL,MIL,-110.0,1.91,58.5,51.88,7.0,255.0,-4.5,1.0
2023-11-28,SPREAD,MIA,MIL,MIA,-110.0,1.91,41.5,48.12,-7.0,255.0,4.5,0.0
2023-11-28,SPREAD,BKN,TOR,TOR,-110.0,1.91,39.04,37.11,-12.0,218.0,1.5,0.0
2023-11-28,SPREAD,BKN,TOR,BKN,-110.0,1.91,60.96,62.89,12.0,218.0,-1.5,1.0
2023-11-28,SPREAD,NYK,CHA,CHA,-110.0,1.91,28.58,52.56,-24.0,206.0,11.5,0.0
2023-11-28,SPREAD,NYK,CHA,NYK,-110.0,1.91,71.42,47.44,24.0,206.0,-11.5,1.0
2023-11-28,SPREAD,MIN,OKC,OKC,-105.0,1.95,46.92,51.28,-3.0,209.0,2.5,0.0
2023-11-28,SPREAD,MIN,OKC,MIN,-115.0,1.87,53.08,48.72,3.0,209.0,-2.5,1.0
2023-11-28,SPREAD,DAL,HOU,HOU,-115.0,1.87,38.32,37.4,-6.0,236.0,4.5,0.0
2023-11-28,SPREAD,DAL,HOU,DAL,-105.0,1.95,61.68,62.6,6.0,236.0,-4.5,1.0
2023-11-28,SPREAD,SAC,GSW,GSW,-115.0,1.87,63.15,66.45,-1.0,247.0,2.5,1.0
2023-11-28,SPREAD,SAC,GSW,SAC,-105.0,1.95,36.85,33.55,1.0,247.0,-2.5,0.0
2023-11-29,SPREAD,DET,LAL,LAL,-110.0,1.91,84.94,82.72,26.0,240.0,-7.5,1.0
2023-11-29,SPREAD,DET,LAL,DET,-110.0,1.91,15.06,17.28,-26.0,240.0,7.5,0.0
2023-11-29,SPREAD,ORL,WAS,WAS,-115.0,1.87,33.25,33.55,-19.0,259.0,10.5,0.0
2023-11-29,SPREAD,ORL,WAS,ORL,-105.0,1.95,66.75,66.45,19.0,259.0,-10.5,1.0
2023-11-29,SPREAD,TOR,PHX,PHX,-105.0,1.95,85.13,80.74,-7.0,217.0,-3.5,0.0
2023-11-29,SPREAD,TOR,PHX,TOR,-115.0,1.87,14.87,19.26,7.0,217.0,3.5,1.0
2023-11-29,SPREAD,NOP,PHI,PHI,-110.0,1.91,60.44,71.75,-10.0,238.0,2.5,0.0
2023-11-29,SPREAD,NOP,PHI,NOP,-110.0,1.91,39.56,28.25,10.0,238.0,-2.5,1.0
2023-11-29,SPREAD,MEM,UTA,UTA,-105.0,1.95,82.62,87.28,-14.0,196.0,3.5,0.0
2023-11-29,SPREAD,MEM,UTA,MEM,-115.0,1.87,17.38,12.72,14.0,196.0,-3.5,1.0
2023-11-29,SPREAD,DEN,HOU,HOU,-115.0,1.87,35.38,60.89,-10.0,258.0,10.5,1.0
2023-11-29,SPREAD,DEN,HOU,DEN,-105.0,1.95,64.62,39.11,10.0,258.0,-10.5,0.0
2023-11-29,SPREAD,SAC,LAC,LAC,-110.0,1.91,24.08,22.6,14.0,248.0,-1.5,1.0
2023-11-29,SPREAD,SAC,LAC,SAC,-110.0,1.91,75.92,77.4,-14.0,248.0,1.5,0.0
2023-11-30,SPREAD,CLE,POR,POR,-105.0,1.95,73.82,77.44,8.0,198.0,11.5,1.0
2023-11-30,SPREAD,CLE,POR,CLE,-115.0,1.87,26.18,22.56,-8.0,198.0,-11.5,0.0
2023-11-30,SPREAD,MIA,IND,IND,-110.0,1.91,53.73,55.06,-10.0,274.0,3.5,0.0
2023-11-30,SPREAD,MIA,IND,MIA,-110.0,1.91,46.27,44.94,10.0,274.0,-3.5,1.0
2023-11-30,SPREAD,BKN,CHA,CHA,-105.0,1.95,17.35,18.61,1.0,257.0,8.5,1.0
2023-11-30,SPREAD,BKN,CHA,BKN,-115.0,1.87,82.65,81.39,-1.0,257.0,-8.5,0.0
2023-11-30,SPREAD,NYK,DET,DET,-110.0,1.91,87.54,88.86,-6.0,230.0,14.5,1.0
2023-11-30,SPREAD,NYK,DET,NYK,-110.0,1.91,12.46,11.14,6.0,230.0,-14.5,0.0
2023-11-30,SPREAD,CHI,MIL,MIL,-105.0,1.95,85.13,80.74,-7.0,233.0,-10.5,0.0
2023-11-30,SPREAD,CHI,MIL,CHI,-115.0,1.87,14.87,19.26,7.0,233.0,10.5,1.0
2023-11-30,SPREAD,MIN,UTA,UTA,-110.0,1.91,22.29,31.64,-11.0,191.0,11.5,1.0
2023-11-30,SPREAD,MIN,UTA,MIN,-110.0,1.91,77.71,68.36,11.0,191.0,-11.5,0.0
2023-11-30,SPREAD,SAS,ATL,ATL,-110.0,1.91,71.78,59.63,2.0,272.0,-6.5,0.0
2023-11-30,SPREAD,SAS,ATL,SAS,-110.0,1.91,28.22,40.37,-2.0,272.0,6.5,1.0
2023-11-30,SPREAD,OKC,LAL,LAL,-105.0,1.95,69.55,75.02,-23.0,243.0,4.5,0.0
2023-11-30,SPREAD,OKC,LAL,OKC,-115.0,1.87,30.45,24.98,23.0,243.0,-4.5,1.0
2023-11-30,SPREAD,GSW,LAC,LAC,-105.0,1.95,60.11,47.47,-6.0,234.0,1.5,0.0
2023-11-30,SPREAD,GSW,LAC,GSW,-115.0,1.87,39.89,52.53,6.0,234.0,-1.5,1.0
2023-12-01,SPREAD,ORL,WAS,WAS,-115.0,1.87,40.09,41.23,-5.0,255.0,10.5,1.0
2023-12-01,SPREAD,ORL,WAS,ORL,-105.0,1.95,59.91,58.77,5.0,255.0,-10.5,0.0
2023-12-01,SPREAD,BOS,PHI,PHI,-110.0,1.91,29.28,42.58,-6.0,244.0,11.5,1.0
2023-12-01,SPREAD,BOS,PHI,BOS,-110.0,1.91,70.72,57.42,6.0,244.0,-11.5,0.0
2023-12-01,SPREAD,DAL,MEM,MEM,-105.0,1.95,65.42,39.24,14.0,202.0,5.5,1.0
2023-12-01,SPREAD,DAL,MEM,DAL,-115.0,1.87,34.58,60.76,-14.0,202.0,-5.5,0.0
2023-12-01,SPREAD,TOR,NYK,NYK,-105.0,1.95,46.72,54.22,13.0,225.0,1.5,1.0
2023-12-01,SPREAD,TOR,NYK,TOR,-115.0,1.87,53.28,45.78,-13.0,225.0,-1.5,0.0
2023-12-01,SPREAD,NOP,SAS,SAS,-105.0,1.95,66.26,44.13,-15.0,227.0,12.5,0.0
2023-12-01,SPREAD,NOP,SAS,NOP,-115.0,1.87,33.74,55.87,15.0,227.0,-12.5,1.0
2023-12-01,SPREAD,PHX,DEN,DEN,-120.0,1.83,48.73,49.56,8.0,230.0,1.5,1.0
2023-12-01,SPREAD,PHX,DEN,PHX,100.0,2.0,51.27,50.44,-8.0,230.0,-1.5,0.0
2023-12-02,SPREAD,LAC,GSW,GSW,-110.0,1.91,78.94,82.75,-1.0,225.0,5.5,1.0
2023-12-02,SPREAD,LAC,GSW,LAC,-110.0,1.91,21.06,17.25,1.0,225.0,-5.5,0.0
2023-12-02,SPREAD,CHA,MIN,MIN,-110.0,1.91,72.57,60.02,6.0,240.0,-5.5,1.0
2023-12-02,SPREAD,CHA,MIN,CHA,-110.0,1.91,27.43,39.98,-6.0,240.0,5.5,0.0
2023-12-02,SPREAD,DET,CLE,CLE,-105.0,1.95,45.53,56.52,9.0,211.0,-9.5,0.0
2023-12-02,SPREAD,DET,CLE,DET,-115.0,1.87,54.47,43.48,-9.0,211.0,9.5,1.0
2023-12-02,SPREAD,BKN,ORL,ORL,-115.0,1.87,67.94,71.93,-28.0,230.0,2.5,0.0
2023-12-02,SPREAD,BKN,ORL,BKN,-105.0,1.95,32.06,28.07,28.0,230.0,-2.5,1.0
2023-12-02,SPREAD,CHI,NOP,NOP,-115.0,1.87,59.67,73.08,-6.0,242.0,-1.5,0.0
2023-12-02,SPREAD,CHI,NOP,CHI,-105.0,1.95,40.33,26.92,6.0,242.0,1.5,1.0
2023-12-02,SPREAD,MIA,IND,IND,-115.0,1.87,76.86,77.3,15.0,273.0,4.5,1.0
2023-12-02,SPREAD,MIA,IND,MIA,-105.0,1.95,23.14,22.7,-15.0,273.0,-4.5,0.0
2023-12-02,SPREAD,MIL,ATL,ATL,-115.0,1.87,49.05,55.98,-11.0,253.0,6.5,0.0
2023-12-02,SPREAD,MIL,ATL,MIL,-105.0,1.95,50.95,44.02,11.0,253.0,-6.5,1.0
2023-12-02,SPREAD,DAL,OKC,OKC,-105.0,1.95,58.25,48.02,6.0,246.0,-5.5,1.0
2023-12-02,SPREAD,DAL,OKC,DAL,-115.0,1.87,41.75,51.98,-6.0,246.0,5.5,0.0
2023-12-02,SPREAD,PHX,MEM,MEM,-110.0,1.91,51.99,45.76,-7.0,225.0,9.5,1.0
2023-12-02,SPREAD,PHX,MEM,PHX,-110.0,1.91,48.01,54.24,7.0,225.0,-9.5,0.0
2023-12-02,SPREAD,UTA,POR,POR,-110.0,1.91,46.19,65.4,-5.0,231.0,1.5,0.0
2023-12-02,SPREAD,UTA,POR,UTA,-110.0,1.91,53.81,34.6,5.0,231.0,-1.5,1.0
2023-12-02,SPREAD,SAC,DEN,DEN,-110.0,1.91,74.42,77.4,-6.0,240.0,3.5,0.0
2023-12-02,SPREAD,SAC,DEN,SAC,-110.0,1.91,25.58,22.6,6.0,240.0,-3.5,1.0
2023-12-02,SPREAD,LAL,HOU,HOU,-105.0,1.95,47.12,47.78,-10.0,204.0,4.5,0.0
2023-12-02,SPREAD,LAL,HOU,LAL,-115.0,1.87,52.88,52.22,10.0,204.0,-4.5,1.0
2023-12-04,SPREAD,IND,BOS,BOS,-110.0,1.91,68.25,62.81,-10.0,234.0,-4.5,0.0
2023-12-04,SPREAD,IND,BOS,IND,-110.0,1.91,31.75,37.19,10.0,234.0,4.5,1.0
2023-12-04,SPREAD,SAC,NOP,NOP,-115.0,1.87,27.71,40.4,10.0,244.0,3.5,1.0
2023-12-04,SPREAD,SAC,NOP,SAC,-105.0,1.95,72.29,59.6,-10.0,244.0,-3.5,0.0
2023-12-05,SPREAD,MIL,NYK,NYK,-110.0,1.91,32.46,31.15,-24.0,268.0,4.5,0.0
2023-12-05,SPREAD,MIL,NYK,MIL,-110.0,1.91,67.54,68.85,24.0,268.0,-4.5,1.0
2023-12-05,SPREAD,LAL,PHX,PHX,-105.0,1.95,63.91,63.17,-3.0,209.0,1.5,0.0
2023-12-05,SPREAD,LAL,PHX,LAL,-115.0,1.87,36.09,36.83,3.0,209.0,-1.5,1.0
2023-12-06,SPREAD,CLE,ORL,ORL,-110.0,1.91,68.62,69.4,-10.0,232.0,4.5,0.0
2023-12-06,SPREAD,CLE,ORL,CLE,-110.0,1.91,31.38,30.6,10.0,232.0,-4.5,1.0
2023-12-06,SPREAD,DET,MEM,MEM,-110.0,1.91,65.3,70.5,14.0,218.0,-1.5,1.0
2023-12-06,SPREAD,DET,MEM,DET,-110.0,1.91,34.7,29.5,-14.0,218.0,1.5,0.0
2023-12-06,SPREAD,WAS,PHI,PHI,-110.0,1.91,69.58,66.76,5.0,257.0,-10.5,0.0
2023-12-06,SPREAD,WAS,PHI,WAS,-110.0,1.91,30.42,33.24,-5.0,257.0,10.5,1.0
2023-12-06,SPREAD,ATL,BKN,BKN,-110.0,1.91,74.3,72.04,1.0,227.0,3.5,1.0
2023-12-06,SPREAD,ATL,BKN,ATL,-110.0,1.91,25.7,27.96,-1.0,227.0,-3.5,0.0
2023-12-06,SPREAD,MIN,SAS,SAS,-110.0,1.91,40.07,48.87,-8.0,196.0,11.5,1.0
2023-12-06,SPREAD,MIN,SAS,MIN,-110.0,1.91,59.93,51.13,8.0,196.0,-11.5,0.0
2023-12-06,SPREAD,TOR,MIA,MIA,-105.0,1.95,66.76,70.35,9.0,215.0,3.5,1.0
2023-12-06,SPREAD,TOR,MIA,TOR,-115.0,1.87,33.24,29.65,-9.0,215.0,-3.5,0.0
2023-12-06,SPREAD,CHI,CHA,CHA,-110.0,1.91,36.5,48.43,-11.0,211.0,5.5,0.0
2023-12-06,SPREAD,CHI,CHA,CHI,-110.0,1.91,63.5,51.57,11.0,211.0,-5.5,1.0
2023-12-06,SPREAD,HOU,OKC,OKC,-110.0,1.91,68.7,64.36,-9.0,211.0,-1.5,0.0
2023-12-06,SPREAD,HOU,OKC,HOU,-110.0,1.91,31.3,35.64,9.0,211.0,1.5,1.0
2023-12-06,SPREAD,DAL,UTA,UTA,-110.0,1.91,30.94,44.03,-50.0,244.0,11.5,0.0
2023-12-06,SPREAD,DAL,UTA,DAL,-110.0,1.91,69.06,55.97,50.0,244.0,-11.5,1.0
2023-12-06,SPREAD,GSW,POR,POR,-105.0,1.95,31.48,38.25,-4.0,216.0,12.5,1.0
2023-12-06,SPREAD,GSW,POR,GSW,-115.0,1.87,68.52,61.75,4.0,216.0,-12.5,0.0
2023-12-06,SPREAD,LAC,DEN,DEN,-120.0,1.83,86.33,84.24,-9.0,213.0,1.5,0.0
2023-12-06,SPREAD,LAC,DEN,LAC,100.0,2.0,13.67,15.76,9.0,213.0,-1.5,1.0
2023-12-07,SPREAD,MIL,IND,IND,-105.0,1.95,23.29,28.09,9.0,247.0,4.5,1.0
2023-12-07,SPREAD,MIL,IND,MIL,-115.0,1.87,76.71,71.91,-9.0,247.0,-4.5,0.0
2023-12-07,SPREAD,LAL,NOP,NOP,-110.0,1.91,30.63,26.0,-44.0,222.0,1.5,0.0
2023-12-07,SPREAD,LAL,NOP,LAL,-110.0,1.91,69.37,74.0,44.0,222.0,-1.5,1.0
2023-12-08,SPREAD,ORL,DET,DET,-115.0,1.87,36.42,35.89,-32.0,214.0,10.5,0.0
2023-12-08,SPREAD,ORL,DET,ORL,-105.0,1.95,63.58,64.11,32.0,214.0,-10.5,1.0
2023-12-08,SPREAD,PHI,ATL,ATL,-105.0,1.95,41.71,45.99,-11.0,239.0,8.5,0.0
2023-12-08,SPREAD,PHI,ATL,PHI,-115.0,1.87,58.29,54.01,11.0,239.0,-8.5,1.0
2023-12-08,SPREAD,CHA,TOR,TOR,-110.0,1.91,42.87,41.91,-3.0,235.0,-5.5,0.0
2023-12-08,SPREAD,CHA,TOR,CHA,-110.0,1.91,57.13,58.09,3.0,235.0,5.5,1.0
2023-12-08,SPREAD,BOS,NYK,NYK,-105.0,1.95,36.49,38.24,-10.0,256.0,7.5,0.0
2023-12-08,SPREAD,BOS,NYK,BOS,-115.0,1.87,63.51,61.76,10.0,256.0,-7.5,1.0
2023-12-08,SPREAD,BKN,WAS,WAS,-115.0,1.87,,,-27.0,221.0,9.5,0.0
2023-12-08,SPREAD,BKN,WAS,BKN,-105.0,1.95,,,27.0,221.0,-9.5,1.0
2023-12-08,SPREAD,MIA,CLE,CLE,-110.0,1.91,,,12.0,210.0,-1.5,1.0
2023-12-08,SPREAD,MIA,CLE,MIA,-110.0,1.91,,,-12.0,210.0,1.5,0.0
2023-12-08,SPREAD,OKC,GSW,GSW,-115.0,1.87,89.83,87.04,-2.0,274.0,3.5,1.0
2023-12-08,SPREAD,OKC,GSW,OKC,-105.0,1.95,10.17,12.96,2.0,274.0,-3.5,0.0
2023-12-08,SPREAD,MEM,MIN,MIN,-110.0,1.91,33.23,34.62,24.0,230.0,-5.5,1.0
2023-12-08,SPREAD,MEM,MIN,MEM,-110.0,1.91,66.77,65.38,-24.0,230.0,5.5,0.0
2023-12-08,SPREAD,SAS,CHI,CHI,-105.0,1.95,15.68,18.89,9.0,233.0,-2.5,1.0
2023-12-08,SPREAD,SAS,CHI,SAS,-115.0,1.87,84.32,81.11,-9.0,233.0,2.5,0.0
2023-12-08,SPREAD,DEN,HOU,HOU,-105.0,1.95,65.28,60.08,8.0,220.0,8.5,1.0
2023-12-08,SPREAD,DEN,HOU,DEN,-115.0,1.87,34.72,39.92,-8.0,220.0,-8.5,0.0
2023-12-08,SPREAD,PHX,SAC,SAC,-105.0,1.95,49.04,46.14,8.0,220.0,-3.5,1.0
2023-12-08,SPREAD,PHX,SAC,PHX,-115.0,1.87,50.96,53.86,-8.0,220.0,3.5,0.0
2023-12-08,SPREAD,POR,DAL,DAL,-115.0,1.87,70.62,67.06,13.0,237.0,-9.5,1.0
2023-12-08,SPREAD,POR,DAL,POR,-105.0,1.95,29.38,32.94,-13.0,237.0,9.5,0.0
2023-12-08,SPREAD,UTA,LAC,LAC,-105.0,1.95,58.81,55.14,14.0,220.0,-8.5,1.0
2023-12-08,SPREAD,UTA,LAC,UTA,-115.0,1.87,41.19,44.86,-14.0,220.0,8.5,0.0
2023-12-11,SPREAD,DET,IND,IND,-105.0,1.95,78.6,83.65,8.0,254.0,-7.5,1.0
2023-12-11,SPREAD,DET,IND,DET,-115.0,1.87,21.4,16.35,-8.0,254.0,7.5,0.0
2023-12-11,SPREAD,ORL,CLE,CLE,-110.0,1.91,52.24,61.22,-10.0,198.0,2.5,0.0
2023-12-11,SPREAD,ORL,CLE,ORL,-110.0,1.91,47.76,38.78,10.0,198.0,-2.5,1.0
2023-12-11,SPREAD,PHI,WAS,WAS,-110.0,1.91,44.89,46.19,-45.0,247.0,13.5,0.0
2023-12-11,SPREAD,PHI,WAS,PHI,-110.0,1.91,55.11,53.81,45.0,247.0,-13.5,1.0
2023-12-11,SPREAD,CHA,MIA,MIA,-105.0,1.95,29.86,27.84,2.0,230.0,-4.5,0.0
2023-12-11,SPREAD,CHA,MIA,CHA,-115.0,1.87,70.14,72.16,-2.0,230.0,4.5,1.0
2023-12-11,SPREAD,ATL,DEN,DEN,-110.0,1.91,37.92,40.42,7.0,251.0,-3.5,1.0
2023-12-11,SPREAD,ATL,DEN,ATL,-110.0,1.91,62.08,59.58,-7.0,251.0,3.5,0.0
2023-12-11,SPREAD,NYK,TOR,TOR,-110.0,1.91,47.54,47.72,-6.0,266.0,3.5,0.0
2023-12-11,SPREAD,NYK,TOR,NYK,-110.0,1.91,52.46,52.28,6.0,266.0,-3.5,1.0
2023-12-11,SPREAD,NOP,MIN,MIN,-115.0,1.87,91.83,93.89,-14.0,228.0,4.5,0.0
2023-12-11,SPREAD,NOP,MIN,NOP,-105.0,1.95,8.17,6.11,14.0,228.0,-4.5,1.0
2023-12-11,SPREAD,HOU,SAS,SAS,-105.0,1.95,55.64,53.18,-11.0,175.0,8.5,0.0
2023-12-11,SPREAD,HOU,SAS,HOU,-115.0,1.87,44.36,46.82,11.0,175.0,-8.5,1.0
2023-12-11,SPREAD,MIL,CHI,CHI,-110.0,1.91,36.32,34.15,-4.0,262.0,11.5,1.0
2023-12-11,SPREAD,MIL,CHI,MIL,-110.0,1.91,63.68,65.85,4.0,262.0,-11.5,0.0
2023-12-11,SPREAD,OKC,UTA,UTA,-115.0,1.87,16.64,18.0,-14.0,254.0,13.5,0.0
2023-12-11,SPREAD,OKC,UTA,OKC,-105.0,1.95,83.36,82.0,14.0,254.0,-13.5,1.0
2023-12-11,SPREAD,MEM,DAL,DAL,-105.0,1.95,,,7.0,233.0,-2.5,1.0
2023-12-11,SPREAD,MEM,DAL,MEM,-115.0,1.87,,,-7.0,233.0,2.5,0.0
2023-12-11,SPREAD,SAC,BKN,BKN,-105.0,1.95,52.69,60.13,-13.0,249.0,4.5,0.0
2023-12-11,SPREAD,SAC,BKN,SAC,-115.0,1.87,47.31,39.87,13.0,249.0,-4.5,1.0
2023-12-11,SPREAD,LAC,POR,POR,-115.0,1.87,32.8,36.29,-5.0,259.0,14.5,1.0
2023-12-11,SPREAD,LAC,POR,LAC,-105.0,1.95,67.2,63.71,5.0,259.0,-14.5,0.0
2023-12-12,SPREAD,BOS,CLE,CLE,-115.0,1.87,46.81,48.86,-7.0,233.0,11.5,1.0
2023-12-12,SPREAD,BOS,CLE,BOS,-105.0,1.95,53.19,51.14,7.0,233.0,-11.5,0.0
2023-12-12,SPREAD,DAL,LAL,LAL,-105.0,1.95,50.28,47.15,-2.0,252.0,-3.5,0.0
2023-12-12,SPREAD,DAL,LAL,DAL,-115.0,1.87,49.72,52.85,2.0,252.0,3.5,1.0
2023-12-12,SPREAD,CHI,DEN,DEN,-110.0,1.91,33.87,37.02,8.0,220.0,-6.5,1.0
2023-12-12,SPREAD,CHI,DEN,CHI,-110.0,1.91,66.13,62.98,-8.0,220.0,6.5,0.0
2023-12-12,SPREAD,PHX,GSW,GSW,-110.0,1.91,65.58,59.46,-3.0,235.0,-1.5,0.0
2023-12-12,SPREAD,PHX,GSW,PHX,-110.0,1.91,34.42,40.54,3.0,235.0,1.5,1.0
2023-12-12,SPREAD,LAC,SAC,SAC,-105.0,1.95,63.13,59.29,-20.0,218.0,3.5,0.0
2023-12-12,SPREAD,LAC,SAC,LAC,-115.0,1.87,36.87,40.71,20.0,218.0,-3.5,1.0
2023-12-13,SPREAD,DET,PHI,PHI,-115.0,1.87,58.56,51.75,18.0,240.0,-11.5,1.0
2023-12-13,SPREAD,DET,PHI,DET,-105.0,1.95,41.44,48.25,-18.0,240.0,11.5,0.0
2023-12-13,SPREAD,WAS,NOP,NOP,-115.0,1.87,69.72,69.07,20.0,264.0,-6.5,1.0
2023-12-13,SPREAD,WAS,NOP,WAS,-105.0,1.95,30.28,30.93,-20.0,264.0,6.5,0.0
2023-12-13,SPREAD,MIA,CHA,CHA,-105.0,1.95,70.08,69.79,-11.0,219.0,7.5,0.0
2023-12-13,SPREAD,MIA,CHA,MIA,-115.0,1.87,29.92,30.21,11.0,219.0,-7.5,1.0
2023-12-13,SPREAD,TOR,ATL,ATL,-110.0,1.91,67.97,64.61,-7.0,263.0,2.5,0.0
2023-12-13,SPREAD,TOR,ATL,TOR,-110.0,1.91,32.03,35.39,7.0,263.0,-2.5,1.0
2023-12-13,SPREAD,HOU,MEM,MEM,-105.0,1.95,79.4,80.24,-13.0,221.0,9.5,0.0
2023-12-13,SPREAD,HOU,MEM,HOU,-115.0,1.87,20.6,19.76,13.0,221.0,-9.5,1.0
2023-12-13,SPREAD,MIL,IND,IND,-105.0,1.95,,,-14.0,266.0,6.5,0.0
2023-12-13,SPREAD,MIL,IND,MIL,-115.0,1.87,,,14.0,266.0,-6.5,1.0
2023-12-13,SPREAD,SAS,LAL,LAL,-110.0,1.91,,,3.0,241.0,-3.5,0.0
2023-12-13,SPREAD,SAS,LAL,SAS,-110.0,1.91,,,-3.0,241.0,3.5,1.0
2023-12-13,SPREAD,PHX,BKN,BKN,-110.0,1.91,52.5,42.69,4.0,228.0,4.5,1.0
2023-12-13,SPREAD,PHX,BKN,PHX,-110.0,1.91,47.5,57.31,-4.0,228.0,-4.5,0.0
2023-12-13,SPREAD,UTA,NYK,NYK,-115.0,1.87,20.42,23.65,-4.0,230.0,-5.5,0.0
2023-12-13,SPREAD,UTA,NYK,UTA,-105.0,1.95,79.58,76.35,4.0,230.0,5.5,1.0
2023-12-14,SPREAD,BOS,CLE,CLE,-110.0,1.91,36.59,32.21,-9.0,223.0,8.5,0.0
2023-12-14,SPREAD,BOS,CLE,BOS,-110.0,1.91,63.41,67.79,9.0,223.0,-8.5,1.0
2023-12-14,SPREAD,MIA,CHI,CHI,-110.0,1.91,53.04,60.02,8.0,240.0,3.5,1.0
2023-12-14,SPREAD,MIA,CHI,MIA,-110.0,1.91,46.96,39.98,-8.0,240.0,-3.5,0.0
2023-12-14,SPREAD,DAL,MIN,MIN,-115.0,1.87,63.48,57.47,18.0,220.0,-1.5,1.0
2023-12-14,SPREAD,DAL,MIN,DAL,-105.0,1.95,36.52,42.53,-18.0,220.0,1.5,0.0
2023-12-14,SPREAD,DEN,BKN,BKN,-110.0,1.91,54.07,58.09,-23.0,225.0,9.5,0.0
2023-12-14,SPREAD,DEN,BKN,DEN,-110.0,1.91,45.93,41.91,23.0,225.0,-9.5,1.0
2023-12-14,SPREAD,POR,UTA,UTA,-115.0,1.87,72.82,74.41,8.0,236.0,5.5,1.0
